case_id,concept:name,concept:name_prefix,concept:name_k,concept:name_next,Resource,Resource_prefix,Resource_k,Resource_next
Case 1026,require-upgrade,assign-seriousness take-in-charge-ticket require-upgrade,2,resolve-ticket,Value_4,Value_14 Value_2 Value_4,2,Value_4
Case 1026,resolve-ticket,assign-seriousness take-in-charge-ticket require-upgrade resolve-ticket,3,closed,Value_4,Value_14 Value_2 Value_4 Value_4,3,Value_3
Case 1026,closed,assign-seriousness take-in-charge-ticket require-upgrade resolve-ticket closed,4,[END],Value_3,Value_14 Value_2 Value_4 Value_4 Value_3,4,[END]
Case 1027,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_2
Case 1027,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_2,Value_1 Value_2,1,Value_14
Case 1027,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_14,Value_1 Value_2 Value_14,2,Value_14
Case 1027,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value_14,Value_1 Value_2 Value_14 Value_14,3,Value_3
Case 1027,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,[END],Value_3,Value_1 Value_2 Value_14 Value_14 Value_3,4,[END]
Case 1028,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_8,Value_8,0,Value_6
Case 1028,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_6,Value_8 Value_6,1,Value_6
Case 1028,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_6,Value_8 Value_6 Value_6,2,Value_5
Case 1028,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_8 Value_6 Value_6 Value_5,3,[END]
Case 1029,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_10
Case 1029,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_10,Value_1 Value_10,1,Value_1
Case 1029,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_10 Value_1,2,Value_5
Case 1029,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_10 Value_1 Value_5,3,[END]
Case 1030,assign-seriousness,assign-seriousness,0,assign-seriousness,Value_2,Value_2,0,Value_2
Case 1030,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value_2,Value_2 Value_2,1,Value_2
Case 1030,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,create-sw-anomaly,Value_2,Value_2 Value_2 Value_2,2,Value_2
Case 1030,create-sw-anomaly,assign-seriousness assign-seriousness take-in-charge-ticket create-sw-anomaly,3,resolve-ticket,Value_2,Value_2 Value_2 Value_2 Value_2,3,Value_2
Case 1030,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket create-sw-anomaly resolve-ticket,4,closed,Value_2,Value_2 Value_2 Value_2 Value_2 Value_2,4,Value_5
Case 1030,closed,assign-seriousness assign-seriousness take-in-charge-ticket create-sw-anomaly resolve-ticket closed,5,[END],Value_5,Value_2 Value_2 Value_2 Value_2 Value_2 Value_5,5,[END]
Case 1031,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_8,Value_8,0,Value_8
Case 1031,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_8,Value_8 Value_8,1,Value_9
Case 1031,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value_9,Value_8 Value_8 Value_9,2,Value_9
Case 1031,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value_9,Value_8 Value_8 Value_9 Value_9,3,Value_9
Case 1031,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value_9,Value_8 Value_8 Value_9 Value_9 Value_9,4,Value_5
Case 1031,closed,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,[END],Value_5,Value_8 Value_8 Value_9 Value_9 Value_9 Value_5,5,[END]
Case 1032,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 1032,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_1,Value_1 Value_1,1,Value_1
Case 1032,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_1,Value_1 Value_1 Value_1,2,Value_1
Case 1032,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value_1,Value_1 Value_1 Value_1 Value_1,3,Value_5
Case 1032,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,[END],Value_5,Value_1 Value_1 Value_1 Value_1 Value_5,4,[END]
Case 1033,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_2
Case 1033,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_2,Value_1 Value_2,1,Value_2
Case 1033,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_2,Value_1 Value_2 Value_2,2,Value_2
Case 1033,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value_2,Value_1 Value_2 Value_2 Value_2,3,Value_5
Case 1033,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,[END],Value_5,Value_1 Value_2 Value_2 Value_2 Value_5,4,[END]
Case 1034,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_4
Case 1034,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_4,Value_1 Value_4,1,Value_4
Case 1034,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_4,Value_1 Value_4 Value_4,2,Value_5
Case 1034,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_4 Value_4 Value_5,3,[END]
Case 1035,assign-seriousness,assign-seriousness,0,assign-seriousness,Value_9,Value_9,0,Value_2
Case 1035,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value_2,Value_9 Value_2,1,Value_2
Case 1035,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,wait,Value_2,Value_9 Value_2 Value_2,2,Value_9
Case 1035,wait,assign-seriousness assign-seriousness take-in-charge-ticket wait,3,take-in-charge-ticket,Value_9,Value_9 Value_2 Value_2 Value_9,3,Value_2
Case 1035,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,4,resolve-ticket,Value_2,Value_9 Value_2 Value_2 Value_9 Value_2,4,Value_2
Case 1035,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,5,closed,Value_2,Value_9 Value_2 Value_2 Value_9 Value_2 Value_2,5,Value_5
Case 1035,closed,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,6,[END],Value_5,Value_9 Value_2 Value_2 Value_9 Value_2 Value_2 Value_5,6,[END]
Case 1036,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 1036,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_1,Value_1 Value_1,1,Value_1
Case 1036,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value_1,Value_1 Value_1 Value_1,2,Value_1
Case 1036,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value_1,Value_1 Value_1 Value_1 Value_1,3,Value_1
Case 1036,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value_1,Value_1 Value_1 Value_1 Value_1 Value_1,4,Value_5
Case 1036,closed,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,[END],Value_5,Value_1 Value_1 Value_1 Value_1 Value_1 Value_5,5,[END]
Case 1037,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_4,Value_4,0,Value_1
Case 1037,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_4 Value_1,1,Value_1
Case 1037,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_4 Value_1 Value_1,2,Value_5
Case 1037,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_4 Value_1 Value_1 Value_5,3,[END]
Case 1038,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_4
Case 1038,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_4,Value_1 Value_4,1,Value_4
Case 1038,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_4,Value_1 Value_4 Value_4,2,Value_5
Case 1038,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_4 Value_4 Value_5,3,[END]
Case 1039,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_4
Case 1039,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_4,Value_1 Value_4,1,Value_4
Case 1039,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_4,Value_1 Value_4 Value_4,2,Value_5
Case 1039,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_4 Value_4 Value_5,3,[END]
Case 1040,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 1040,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 1040,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_5
Case 1040,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_1 Value_5,3,[END]
Case 1041,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 1041,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 1041,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_5
Case 1041,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_1 Value_5,3,[END]
Case 1042,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_9
Case 1042,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_9,Value_1 Value_9,1,Value_9
Case 1042,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_9,Value_1 Value_9 Value_9,2,Value_5
Case 1042,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_9 Value_9 Value_5,3,[END]
Case 1043,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_4,Value_4,0,Value_2
Case 1043,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_2,Value_4 Value_2,1,Value_2
Case 1043,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_2,Value_4 Value_2 Value_2,2,Value_2
Case 1043,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value_2,Value_4 Value_2 Value_2 Value_2,3,Value_3
Case 1043,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,[END],Value_3,Value_4 Value_2 Value_2 Value_2 Value_3,4,[END]
Case 1044,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_2,Value_2,0,Value_16
Case 1044,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_16,Value_2 Value_16,1,Value_16
Case 1044,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,take-in-charge-ticket,Value_16,Value_2 Value_16 Value_16,2,Value_16
Case 1044,take-in-charge-ticket,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket,3,wait,Value_16,Value_2 Value_16 Value_16 Value_16,3,Value_16
Case 1044,wait,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait,4,take-in-charge-ticket,Value_16,Value_2 Value_16 Value_16 Value_16 Value_16,4,Value_16
Case 1044,take-in-charge-ticket,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket,5,resolve-ticket,Value_16,Value_2 Value_16 Value_16 Value_16 Value_16 Value_16,5,Value_16
Case 1044,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,6,closed,Value_16,Value_2 Value_16 Value_16 Value_16 Value_16 Value_16 Value_16,6,Value_5
Case 1044,closed,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,7,[END],Value_5,Value_2 Value_16 Value_16 Value_16 Value_16 Value_16 Value_16 Value_5,7,[END]
Case 1045,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_9,Value_9,0,Value_2
Case 1045,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_9 Value_2,1,Value_2
Case 1045,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_9 Value_2 Value_2,2,Value_5
Case 1045,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_9 Value_2 Value_2 Value_5,3,[END]
Case 1046,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 1046,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 1046,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_5
Case 1046,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_1 Value_5,3,[END]
Case 1047,assign-seriousness,assign-seriousness,0,assign-seriousness,Value_13,Value_13,0,Value_13
Case 1047,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value_13,Value_13 Value_13,1,Value_7
Case 1047,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,wait,Value_7,Value_13 Value_13 Value_7,2,Value_7
Case 1047,wait,assign-seriousness assign-seriousness take-in-charge-ticket wait,3,resolve-ticket,Value_7,Value_13 Value_13 Value_7 Value_7,3,Value_2
Case 1047,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket wait resolve-ticket,4,closed,Value_2,Value_13 Value_13 Value_7 Value_7 Value_2,4,Value_5
Case 1047,closed,assign-seriousness assign-seriousness take-in-charge-ticket wait resolve-ticket closed,5,[END],Value_5,Value_13 Value_13 Value_7 Value_7 Value_2 Value_5,5,[END]
Case 1048,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_9,Value_9,0,Value_9
Case 1048,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_9,Value_9 Value_9,1,Value_9
Case 1048,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value_9,Value_9 Value_9 Value_9,2,Value_9
Case 1048,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value_9,Value_9 Value_9 Value_9 Value_9,3,Value_9
Case 1048,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value_9,Value_9 Value_9 Value_9 Value_9 Value_9,4,Value_5
Case 1048,closed,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,[END],Value_5,Value_9 Value_9 Value_9 Value_9 Value_9 Value_5,5,[END]
Case 1049,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 1049,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_2
Case 1049,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,resolve-ticket,Value_2,Value_1 Value_1 Value_2,2,Value_2
Case 1049,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket,3,closed,Value_2,Value_1 Value_1 Value_2 Value_2,3,Value_5
Case 1049,closed,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket closed,4,[END],Value_5,Value_1 Value_1 Value_2 Value_2 Value_5,4,[END]
Case 1050,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_8,Value_8,0,Value_8
Case 1050,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_8,Value_8 Value_8,1,Value_9
Case 1050,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value_9,Value_8 Value_8 Value_9,2,Value_9
Case 1050,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value_9,Value_8 Value_8 Value_9 Value_9,3,Value_9
Case 1050,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,take-in-charge-ticket,Value_9,Value_8 Value_8 Value_9 Value_9 Value_9,4,Value_9
Case 1050,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket,5,wait,Value_9,Value_8 Value_8 Value_9 Value_9 Value_9 Value_9,5,Value_9
Case 1050,wait,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait,6,take-in-charge-ticket,Value_9,Value_8 Value_8 Value_9 Value_9 Value_9 Value_9 Value_9,6,Value_9
Case 1050,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket,7,resolve-ticket,Value_9,Value_8 Value_8 Value_9 Value_9 Value_9 Value_9 Value_9 Value_9,7,Value_9
Case 1050,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,8,closed,Value_9,Value_8 Value_8 Value_9 Value_9 Value_9 Value_9 Value_9 Value_9 Value_9,8,Value_5
Case 1050,closed,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,9,[END],Value_5,Value_8 Value_8 Value_9 Value_9 Value_9 Value_9 Value_9 Value_9 Value_9 Value_5,9,[END]
Case 1051,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_9,Value_9,0,Value_2
Case 1051,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_9 Value_2,1,Value_2
Case 1051,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_9 Value_2 Value_2,2,Value_5
Case 1051,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_9 Value_2 Value_2 Value_5,3,[END]
Case 1052,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_8,Value_8,0,Value_8
Case 1052,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_8,Value_8 Value_8,1,Value_8
Case 1052,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_8,Value_8 Value_8 Value_8,2,Value_5
