case_id,concept:name,concept:name_prefix,concept:name_k,concept:name_next,Resource,Resource_prefix,Resource_k,Resource_next
Case 965,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,14,0 0 0 0 0 0 0 0 0 0 0 11 8 14 14,3,14
Case 965,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,14,0 0 0 0 0 0 0 0 0 0 11 8 14 14 14,4,7
Case 965,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 11 8 14 14 14 7,5,2
Case 966,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 17,0,11
Case 966,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,11,0 0 0 0 0 0 0 0 0 0 0 0 0 17 11,1,11
Case 966,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,11,0 0 0 0 0 0 0 0 0 0 0 0 17 11 11,2,11
Case 966,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,11,0 0 0 0 0 0 0 0 0 0 0 17 11 11 11,3,11
Case 966,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,11,0 0 0 0 0 0 0 0 0 0 17 11 11 11 11,4,7
Case 966,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 17 11 11 11 11 7,5,2
Case 967,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 967,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 967,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,7
Case 967,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 3 7,3,2
Case 968,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 968,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,11
Case 968,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,11,0 0 0 0 0 0 0 0 0 0 0 0 3 3 11,2,7
Case 968,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 11 7,3,2
Case 969,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 969,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8
Case 969,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,19
Case 969,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,6,19,0 0 0 0 0 0 0 0 0 0 0 3 4 8 19,3,7
Case 969,6,0 0 0 0 0 0 0 0 0 0 3 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 3 4 8 19 7,4,2
Case 970,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,3
Case 970,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 6 3,1,3
Case 970,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 6 3 3,2,7
Case 970,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 6 3 3 7,3,2
Case 971,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 7,0,3,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 17,0,17
Case 971,3,0 0 0 0 0 0 0 0 0 0 0 0 0 7 3,1,4,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17 17,1,17
Case 971,4,0 0 0 0 0 0 0 0 0 0 0 0 7 3 4,2,5,17,0 0 0 0 0 0 0 0 0 0 0 0 17 17 17,2,17
Case 971,5,0 0 0 0 0 0 0 0 0 0 0 7 3 4 5,3,6,17,0 0 0 0 0 0 0 0 0 0 0 17 17 17 17,3,7
Case 971,6,0 0 0 0 0 0 0 0 0 0 7 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 17 17 17 17 7,4,2
Case 972,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,15
Case 972,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15 15,1,15
Case 972,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15 15,2,7
Case 972,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 15 15 15 7,3,2
Case 973,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,18
Case 973,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,18,0 0 0 0 0 0 0 0 0 0 0 0 0 11 18,1,18
Case 973,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,18,0 0 0 0 0 0 0 0 0 0 0 0 11 18 18,2,8
Case 973,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,4,8,0 0 0 0 0 0 0 0 0 0 0 11 18 18 8,3,18
Case 973,4,0 0 0 0 0 0 0 0 0 0 3 3 4 5 4,4,8,18,0 0 0 0 0 0 0 0 0 0 11 18 18 8 18,4,8
Case 973,8,0 0 0 0 0 0 0 0 0 3 3 4 5 4 8,5,4,8,0 0 0 0 0 0 0 0 0 11 18 18 8 18 8,5,8
Case 973,4,0 0 0 0 0 0 0 0 3 3 4 5 4 8 4,6,5,8,0 0 0 0 0 0 0 0 11 18 18 8 18 8 8,6,8
Case 973,5,0 0 0 0 0 0 0 3 3 4 5 4 8 4 5,7,6,8,0 0 0 0 0 0 0 11 18 18 8 18 8 8 8,7,7
Case 973,6,0 0 0 0 0 0 3 3 4 5 4 8 4 5 6,8,2,7,0 0 0 0 0 0 11 18 18 8 18 8 8 8 7,8,2
Case 974,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,4
Case 974,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 10 4,1,4
Case 974,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,4,0 0 0 0 0 0 0 0 0 0 0 0 10 4 4,2,15
Case 974,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,6,15,0 0 0 0 0 0 0 0 0 0 0 10 4 4 15,3,7
Case 974,6,0 0 0 0 0 0 0 0 0 0 3 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 10 4 4 15 7,4,2
Case 975,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,8
Case 975,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 3 8,1,14
Case 975,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,5,14,0 0 0 0 0 0 0 0 0 0 0 0 3 8 14,2,14
Case 975,5,0 0 0 0 0 0 0 0 0 0 0 3 4 5 5,3,6,14,0 0 0 0 0 0 0 0 0 0 0 3 8 14 14,3,7
Case 975,6,0 0 0 0 0 0 0 0 0 0 3 4 5 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 3 8 14 14 7,4,2
Case 976,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 976,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,4
Case 976,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4 4,2,7
Case 976,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 4 4 7,3,2
Case 977,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,11
Case 977,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11 11,1,11
Case 977,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11 11,2,16
Case 977,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,16,0 0 0 0 0 0 0 0 0 0 0 11 11 11 16,3,11
Case 977,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,11,0 0 0 0 0 0 0 0 0 0 11 11 11 16 11,4,7
Case 977,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 11 11 11 16 11 7,5,2
Case 978,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 978,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,19
Case 978,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,19,0 0 0 0 0 0 0 0 0 0 0 0 3 3 19,2,19
Case 978,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,6,19,0 0 0 0 0 0 0 0 0 0 0 3 3 19 19,3,7
Case 978,6,0 0 0 0 0 0 0 0 0 0 3 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 3 3 19 19 7,4,2
Case 979,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 979,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 979,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,5
Case 979,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,5,0 0 0 0 0 0 0 0 0 0 0 3 3 3 5,3,2
Case 980,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 980,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,4
Case 980,5,0 0 0 0 0 0 0 0 0 0 0 0 3 3 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4 4,2,5
Case 980,6,0 0 0 0 0 0 0 0 0 0 0 3 3 5 6,3,2,5,0 0 0 0 0 0 0 0 0 0 0 3 4 4 5,3,2
Case 981,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 981,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 981,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,5,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,3
Case 981,5,0 0 0 0 0 0 0 0 0 0 0 3 4 5 5,3,6,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3 3,3,7
Case 981,6,0 0 0 0 0 0 0 0 0 0 3 4 5 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 3 3 3 3 7,4,2
Case 982,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 982,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 982,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,7
Case 982,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 3 7,3,2
Case 983,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,15
Case 983,5,0 0 0 0 0 0 0 0 0 0 0 0 0 3 5,1,6,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15 15,1,7
Case 983,6,0 0 0 0 0 0 0 0 0 0 0 0 3 5 6,2,2,7,0 0 0 0 0 0 0 0 0 0 0 0 15 15 7,2,2
Case 984,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 984,5,0 0 0 0 0 0 0 0 0 0 0 0 0 4 5,1,6,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,5
Case 984,6,0 0 0 0 0 0 0 0 0 0 0 0 4 5 6,2,2,5,0 0 0 0 0 0 0 0 0 0 0 0 3 3 5,2,2
Case 985,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 21,0,19
Case 985,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,19,0 0 0 0 0 0 0 0 0 0 0 0 0 21 19,1,19
Case 985,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,19,0 0 0 0 0 0 0 0 0 0 0 0 21 19 19,2,7
Case 985,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 21 19 19 7,3,2
Case 986,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 16,0,14
Case 986,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,14,0 0 0 0 0 0 0 0 0 0 0 0 0 16 14,1,14
Case 986,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,14,0 0 0 0 0 0 0 0 0 0 0 0 16 14 14,2,14
Case 986,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,14,0 0 0 0 0 0 0 0 0 0 0 16 14 14 14,3,5
Case 986,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 16 14 14 14 5,4,2
Case 987,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 987,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 987,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,4,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,4
Case 987,4,0 0 0 0 0 0 0 0 0 0 0 3 4 5 4,3,5,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4 4,3,4
Case 987,5,0 0 0 0 0 0 0 0 0 0 3 4 5 4 5,4,6,4,0 0 0 0 0 0 0 0 0 0 4 4 4 4 4,4,7
Case 987,6,0 0 0 0 0 0 0 0 0 3 4 5 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 4 4 4 4 4 7,5,2
Case 988,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,4
Case 988,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,4,0 0 0 0 0 0 0 0 0 0 0 0 0 15 4,1,11
Case 988,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 15 4 11,2,11
Case 988,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,11,0 0 0 0 0 0 0 0 0 0 0 15 4 11 11,3,5
Case 988,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 15 4 11 11 5,4,2
Case 989,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 989,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,11
Case 989,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 3 4 11,2,11
Case 989,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,11,0 0 0 0 0 0 0 0 0 0 0 3 4 11 11,3,5
Case 989,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 3 4 11 11 5,4,2
Case 990,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,8
Case 990,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 15 8,1,8
Case 990,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,8,0 0 0 0 0 0 0 0 0 0 0 0 15 8 8,2,7
Case 990,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 15 8 8 7,3,2
Case 991,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 991,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,8
Case 991,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,8,0 0 0 0 0 0 0 0 0 0 0 0 10 10 8,2,13
Case 991,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,13,0 0 0 0 0 0 0 0 0 0 0 10 10 8 13,3,13
Case 991,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,13,0 0 0 0 0 0 0 0 0 0 10 10 8 13 13,4,7
Case 991,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 10 10 8 13 13 7,5,2
Case 992,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 14,0,4
Case 992,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 14 4,1,4
Case 992,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 14 4 4,2,7
Case 992,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 14 4 4 7,3,2
Case 993,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 993,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,4
Case 993,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,4,0 0 0 0 0 0 0 0 0 0 0 0 10 10 4,2,4
Case 993,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,4,0 0 0 0 0 0 0 0 0 0 0 10 10 4 4,3,4
Case 993,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,4,0 0 0 0 0 0 0 0 0 0 10 10 4 4 4,4,7
Case 993,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 10 10 4 4 4 7,5,2
Case 994,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,10
Case 994,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,10,0 0 0 0 0 0 0 0 0 0 0 0 0 11 10,1,4
Case 994,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 11 10 4,2,7
Case 994,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 11 10 4 7,3,2
Case 995,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 995,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,8
Case 995,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,8,0 0 0 0 0 0 0 0 0 0 0 0 10 10 8,2,8
Case 995,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,8,0 0 0 0 0 0 0 0 0 0 0 10 10 8 8,3,8
Case 995,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,8,0 0 0 0 0 0 0 0 0 0 10 10 8 8 8,4,7
Case 995,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 10 10 8 8 8 7,5,2
Case 996,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,8
Case 996,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 10 8,1,8
Case 996,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,8,0 0 0 0 0 0 0 0 0 0 0 0 10 8 8,2,7
Case 996,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 10 8 8 7,3,2
Case 997,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,15
Case 997,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 3 15,1,15
Case 997,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,15,0 0 0 0 0 0 0 0 0 0 0 0 3 15 15,2,7
Case 997,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 15 15 7,3,2
Case 998,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,4
Case 998,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,4,0 0 0 0 0 0 0 0 0 0 0 0 0 11 4,1,11
Case 998,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 11 4 11,2,11
Case 998,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,11,0 0 0 0 0 0 0 0 0 0 0 11 4 11 11,3,5
Case 998,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 11 4 11 11 5,4,2
Case 999,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,14
Case 999,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 3 14,1,14
Case 999,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,14,0 0 0 0 0 0 0 0 0 0 0 0 3 14 14,2,5
Case 999,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,5,0 0 0 0 0 0 0 0 0 0 0 3 14 14 5,3,2
Case 1000,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 1000,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 1000,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,4
Case 1000,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,6,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4 4,3,7
Case 1000,6,0 0 0 0 0 0 0 0 0 0 3 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 4 4 4 4 7,4,2
Case 1001,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,6
Case 1001,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6 6,1,6
Case 1001,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,6,0 0 0 0 0 0 0 0 0 0 0 0 6 6 6,2,5
Case 1001,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,5,0 0 0 0 0 0 0 0 0 0 0 6 6 6 5,3,2
Case 1002,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,21,0 0 0 0 0 0 0 0 0 0 0 0 0 0 21,0,4
Case 1002,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 21 4,1,4
Case 1002,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 21 4 4,2,7
Case 1002,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 21 4 4 7,3,2
Case 1003,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,4
Case 1003,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 10 4,1,4
Case 1003,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 10 4 4,2,7
