case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature,day_of_week,day_of_week##Prefix,day_of_week##Prefix Length,day_of_week##Next-Feature,day_of_week##Last-Feature,hour_of_day,hour_of_day##Prefix,hour_of_day##Prefix Length,hour_of_day##Next-Feature,hour_of_day##Last-Feature
Case 2239,1230950,0 0 0 0 0 0 0 0 1 28 607104 607105 1064286 1230950,6,1468237,2764258,4,0 0 0 0 0 0 0 0 4 4 4 4 2 4,6,0,1,14,0 0 0 0 0 0 0 0 8 8 9 9 16 14,6,8,8
Case 2239,1468237,0 0 0 0 0 0 0 1 28 607104 607105 1064286 1230950 1468237,7,2764258,2764258,0,0 0 0 0 0 0 0 4 4 4 4 2 4 0,7,1,1,8,0 0 0 0 0 0 0 8 8 9 9 16 14 8,7,8,8
Case 224,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,23,2655934,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,3,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,8
Case 224,23,0 0 0 0 0 0 0 0 0 0 0 0 1 23,2,1208,2655934,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,3,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,14,8
Case 224,1208,0 0 0 0 0 0 0 0 0 0 0 1 23 1208,3,63905,2655934,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,1,3,14,0 0 0 0 0 0 0 0 0 0 0 14 14 14,3,8,8
Case 224,63905,0 0 0 0 0 0 0 0 0 0 1 23 1208 63905,4,2655934,2655934,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,4,3,3,8,0 0 0 0 0 0 0 0 0 0 14 14 14 8,4,8,8
Case 2240,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,18,3283902,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,7
Case 2240,18,0 0 0 0 0 0 0 0 0 0 0 0 1 18,2,1661,3283902,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,5,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,7,7
Case 2240,1661,0 0 0 0 0 0 0 0 0 0 0 1 18 1661,3,3283902,3283902,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,5,5,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,7,7
Case 2241,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,10,3029788,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,1,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,13,14
Case 2241,10,0 0 0 0 0 0 0 0 0 0 0 0 1 10,2,175731,3029788,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,3,1,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,14,14
Case 2241,175731,0 0 0 0 0 0 0 0 0 0 0 1 10 175731,3,1218244,3029788,3,0 0 0 0 0 0 0 0 0 0 0 1 1 3,3,1,1,14,0 0 0 0 0 0 0 0 0 0 0 13 13 14,3,15,14
Case 2241,1218244,0 0 0 0 0 0 0 0 0 0 1 10 175731 1218244,4,3029788,3029788,1,0 0 0 0 0 0 0 0 0 0 1 1 3 1,4,1,1,15,0 0 0 0 0 0 0 0 0 0 13 13 14 15,4,14,14
Case 2242,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1641,3974701,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,15
Case 2242,1641,0 0 0 0 0 0 0 0 0 0 0 0 1 1641,2,343306,3974701,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,4,4,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,14,15
Case 2242,343306,0 0 0 0 0 0 0 0 0 0 0 1 1641 343306,3,3974701,3974701,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,3,4,4,14,0 0 0 0 0 0 0 0 0 0 0 15 15 14,3,15,15
Case 2243,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,573611,3776446,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,6,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17,1,8,10
Case 2243,573611,0 0 0 0 0 0 0 0 0 0 0 0 1 573611,2,1184423,3776446,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,6,8,0 0 0 0 0 0 0 0 0 0 0 0 17 8,2,10,10
Case 2243,1184423,0 0 0 0 0 0 0 0 0 0 0 1 573611 1184423,3,3776446,3776446,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,6,6,10,0 0 0 0 0 0 0 0 0 0 0 17 8 10,3,10,10
Case 2244,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2087778,4566954,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,14,7
Case 2244,2087778,0 0 0 0 0 0 0 0 0 0 0 0 1 2087778,2,2089712,4566954,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,2,3,4,14,0 0 0 0 0 0 0 0 0 0 0 0 10 14,2,15,7
Case 2244,2089712,0 0 0 0 0 0 0 0 0 0 0 1 2087778 2089712,3,3270943,4566954,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,3,3,4,15,0 0 0 0 0 0 0 0 0 0 0 10 14 15,3,7,7
Case 2244,3270943,0 0 0 0 0 0 0 0 0 0 1 2087778 2089712 3270943,4,4566954,4566954,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,4,4,4,7,0 0 0 0 0 0 0 0 0 0 10 14 15 7,4,7,7
Case 2245,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1013,3458538,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,8
Case 2245,1013,0 0 0 0 0 0 0 0 0 0 0 0 1 1013,2,1476,3458538,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,1,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,7,8
Case 2245,1476,0 0 0 0 0 0 0 0 0 0 0 1 1013 1476,3,2162525,3458538,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,0,1,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,8,8
Case 2245,2162525,0 0 0 0 0 0 0 0 0 0 1 1013 1476 2162525,4,3458538,3458538,0,0 0 0 0 0 0 0 0 0 0 3 3 3 0,4,1,1,8,0 0 0 0 0 0 0 0 0 0 7 7 7 8,4,8,8
Case 2246,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,126,2851661,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,7
Case 2246,126,0 0 0 0 0 0 0 0 0 0 0 0 1 126,2,103564,2851661,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,4,1,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,12,7
Case 2246,103564,0 0 0 0 0 0 0 0 0 0 0 1 126 103564,3,2851661,2851661,4,0 0 0 0 0 0 0 0 0 0 0 3 3 4,3,1,1,12,0 0 0 0 0 0 0 0 0 0 0 7 7 12,3,7,7
Case 2247,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,31,3024176,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,2,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,11
Case 2247,31,0 0 0 0 0 0 0 0 0 0 0 0 1 31,2,8274,3024176,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,2,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,13,11
Case 2247,8274,0 0 0 0 0 0 0 0 0 0 0 1 31 8274,3,3024176,3024176,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,2,2,13,0 0 0 0 0 0 0 0 0 0 0 10 10 13,3,11,11
Case 2248,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,492475,2678650,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,5,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,9,16
Case 2248,492475,0 0 0 0 0 0 0 0 0 0 0 0 1 492475,2,580106,2678650,1,0 0 0 0 0 0 0 0 0 0 0 0 2 1,2,2,5,9,0 0 0 0 0 0 0 0 0 0 0 0 16 9,2,9,16
Case 2248,580106,0 0 0 0 0 0 0 0 0 0 0 1 492475 580106,3,580106,2678650,2,0 0 0 0 0 0 0 0 0 0 0 2 1 2,3,2,5,9,0 0 0 0 0 0 0 0 0 0 0 16 9 9,3,9,16
Case 2248,580106,0 0 0 0 0 0 0 0 0 0 1 492475 580106 580106,4,2678650,2678650,2,0 0 0 0 0 0 0 0 0 0 2 1 2 2,4,5,5,9,0 0 0 0 0 0 0 0 0 0 16 9 9 9,4,16,16
Case 2249,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,65726,2851455,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,1,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,9,15
Case 2249,65726,0 0 0 0 0 0 0 0 0 0 0 0 1 65726,2,68575,2851455,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,4,1,9,0 0 0 0 0 0 0 0 0 0 0 0 15 9,2,10,15
Case 2249,68575,0 0 0 0 0 0 0 0 0 0 0 1 65726 68575,3,72032,2851455,4,0 0 0 0 0 0 0 0 0 0 0 3 4 4,3,4,1,10,0 0 0 0 0 0 0 0 0 0 0 15 9 10,3,11,15
Case 2249,72032,0 0 0 0 0 0 0 0 0 0 1 65726 68575 72032,4,78154,2851455,4,0 0 0 0 0 0 0 0 0 0 3 4 4 4,4,4,1,11,0 0 0 0 0 0 0 0 0 0 15 9 10 11,4,13,15
Case 2249,78154,0 0 0 0 0 0 0 0 0 1 65726 68575 72032 78154,5,91006,2851455,4,0 0 0 0 0 0 0 0 0 3 4 4 4 4,5,4,1,13,0 0 0 0 0 0 0 0 0 15 9 10 11 13,5,16,15
Case 2249,91006,0 0 0 0 0 0 0 0 1 65726 68575 72032 78154 91006,6,330420,2851455,4,0 0 0 0 0 0 0 0 3 4 4 4 4 4,6,0,1,16,0 0 0 0 0 0 0 0 15 9 10 11 13 16,6,11,15
Case 2249,330420,0 0 0 0 0 0 0 1 65726 68575 72032 78154 91006 330420,7,330431,2851455,0,0 0 0 0 0 0 0 3 4 4 4 4 4 0,7,0,1,11,0 0 0 0 0 0 0 15 9 10 11 13 16 11,7,11,15
Case 2249,330431,0 0 0 0 0 0 1 65726 68575 72032 78154 91006 330420 330431,8,2851455,2851455,0,0 0 0 0 0 0 3 4 4 4 4 4 0 0,8,1,1,11,0 0 0 0 0 0 15 9 10 11 13 16 11 11,8,15,15
Case 225,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,83848,4147333,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,2,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,13,13
Case 225,83848,0 0 0 0 0 0 0 0 0 0 0 0 1 83848,2,4147333,4147333,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,2,2,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,13,13
Case 2250,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1466643,3957512,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,0,1,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,12,8
Case 2250,1466643,0 0 0 0 0 0 0 0 0 0 0 0 1 1466643,2,2661501,3957512,0,0 0 0 0 0 0 0 0 0 0 0 0 4 0,2,0,1,12,0 0 0 0 0 0 0 0 0 0 0 0 13 12,2,8,8
Case 2250,2661501,0 0 0 0 0 0 0 0 0 0 0 1 1466643 2661501,3,3957512,3957512,0,0 0 0 0 0 0 0 0 0 0 0 4 0 0,3,1,1,8,0 0 0 0 0 0 0 0 0 0 0 13 12 8,3,8,8
Case 2251,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,605976,5101706,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,0,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,11
Case 2251,605976,0 0 0 0 0 0 0 0 0 0 0 0 1 605976,2,606837,5101706,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,0,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,10,11
Case 2251,606837,0 0 0 0 0 0 0 0 0 0 0 1 605976 606837,3,5101706,5101706,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,0,0,10,0 0 0 0 0 0 0 0 0 0 0 10 10 10,3,11,11
Case 2252,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,7858,3801675,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,2,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,13,11
Case 2252,7858,0 0 0 0 0 0 0 0 0 0 0 0 1 7858,2,9830,3801675,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,2,13,0 0 0 0 0 0 0 0 0 0 0 0 10 13,2,13,11
Case 2252,9830,0 0 0 0 0 0 0 0 0 0 0 1 7858 9830,3,3801675,3801675,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,2,2,13,0 0 0 0 0 0 0 0 0 0 0 10 13 13,3,11,11
Case 2253,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,698218,4607118,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2,5,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,11,16
Case 2253,698218,0 0 0 0 0 0 0 0 0 0 0 0 1 698218,2,3311102,4607118,2,0 0 0 0 0 0 0 0 0 0 0 0 1 2,2,4,5,11,0 0 0 0 0 0 0 0 0 0 0 0 9 11,2,16,16
Case 2253,3311102,0 0 0 0 0 0 0 0 0 0 0 1 698218 3311102,3,4607118,4607118,4,0 0 0 0 0 0 0 0 0 0 0 1 2 4,3,5,5,16,0 0 0 0 0 0 0 0 0 0 0 9 11 16,3,16,16
Case 2254,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1877,2678799,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,15
Case 2254,1877,0 0 0 0 0 0 0 0 0 0 0 0 1 1877,2,1913,2678799,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,5,15,0 0 0 0 0 0 0 0 0 0 0 0 14 15,2,15,15
Case 2254,1913,0 0 0 0 0 0 0 0 0 0 0 1 1877 1913,3,2678799,2678799,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,5,5,15,0 0 0 0 0 0 0 0 0 0 0 14 15 15,3,15,15
Case 2255,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,56147,3801829,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,5,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,8,16
Case 2255,56147,0 0 0 0 0 0 0 0 0 0 0 0 1 56147,2,421919,3801829,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 16 8,2,13,16
Case 2255,421919,0 0 0 0 0 0 0 0 0 0 0 1 56147 421919,3,3801829,3801829,1,0 0 0 0 0 0 0 0 0 0 0 3 4 1,3,5,5,13,0 0 0 0 0 0 0 0 0 0 0 16 8 13,3,16,16
Case 2256,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,22,3283572,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,8
Case 2256,22,0 0 0 0 0 0 0 0 0 0 0 0 1 22,2,3283572,3283572,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,5,5,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,8,8
Case 2257,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,234233,3375371,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,0,1,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,8,16
Case 2257,234233,0 0 0 0 0 0 0 0 0 0 0 0 1 234233,2,2079349,3375371,0,0 0 0 0 0 0 0 0 0 0 0 0 4 0,2,0,1,8,0 0 0 0 0 0 0 0 0 0 0 0 14 8,2,16,16
Case 2257,2079349,0 0 0 0 0 0 0 0 0 0 0 1 234233 2079349,3,3375371,3375371,0,0 0 0 0 0 0 0 0 0 0 0 4 0 0,3,1,1,16,0 0 0 0 0 0 0 0 0 0 0 14 8 16,3,16,16
Case 2258,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,56970,3283216,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,6,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,7,16
Case 2258,56970,0 0 0 0 0 0 0 0 0 0 0 0 1 56970,2,576229,3283216,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,3,6,7,0 0 0 0 0 0 0 0 0 0 0 0 16 7,2,8,16
Case 2258,576229,0 0 0 0 0 0 0 0 0 0 0 1 56970 576229,3,3283216,3283216,3,0 0 0 0 0 0 0 0 0 0 0 3 4 3,3,6,6,8,0 0 0 0 0 0 0 0 0 0 0 16 7 8,3,16,16
Case 2259,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,28,3259602,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,8
Case 2259,28,0 0 0 0 0 0 0 0 0 0 0 0 1 28,2,35,3259602,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,5,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,14,8
Case 2259,35,0 0 0 0 0 0 0 0 0 0 0 1 28 35,3,1666,3259602,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,2,5,14,0 0 0 0 0 0 0 0 0 0 0 14 14 14,3,15,8
Case 2259,1666,0 0 0 0 0 0 0 0 0 0 1 28 35 1666,4,3259602,3259602,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,5,5,15,0 0 0 0 0 0 0 0 0 0 14 14 14 15,4,8,8
Case 226,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,19,2678337,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,3,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,16,16
Case 226,19,0 0 0 0 0 0 0 0 0 0 0 0 1 19,2,152356,2678337,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,2,3,16,0 0 0 0 0 0 0 0 0 0 0 0 16 16,2,10,16
Case 226,152356,0 0 0 0 0 0 0 0 0 0 0 1 19 152356,3,2678337,2678337,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,3,3,3,10,0 0 0 0 0 0 0 0 0 0 0 16 16 10,3,16,16
Case 2260,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,9472,3978497,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,6,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,12,11
Case 2260,9472,0 0 0 0 0 0 0 0 0 0 0 0 1 9472,2,14836,3978497,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,6,12,0 0 0 0 0 0 0 0 0 0 0 0 10 12,2,14,11
Case 2260,14836,0 0 0 0 0 0 0 0 0 0 0 1 9472 14836,3,3978497,3978497,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,6,6,14,0 0 0 0 0 0 0 0 0 0 0 10 12 14,3,11,11
Case 2261,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,17,4147503,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,3,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,15
Case 2261,17,0 0 0 0 0 0 0 0 0 0 0 0 1 17,2,604,4147503,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,3,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,15,15
Case 2261,604,0 0 0 0 0 0 0 0 0 0 0 1 17 604,3,4147503,4147503,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,3,3,15,0 0 0 0 0 0 0 0 0 0 0 15 15 15,3,15,15
Case 2262,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,16,3196908,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,11
Case 2262,16,0 0 0 0 0 0 0 0 0 0 0 0 1 16,2,686,3196908,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,5,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,11,11
Case 2262,686,0 0 0 0 0 0 0 0 0 0 0 1 16 686,3,3196908,3196908,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,5,5,11,0 0 0 0 0 0 0 0 0 0 0 11 11 11,3,11,11
Case 2263,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,205,3798562,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,3,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,10
Case 2263,205,0 0 0 0 0 0 0 0 0 0 0 0 1 205,2,213,3798562,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,3,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,11,10
Case 2263,213,0 0 0 0 0 0 0 0 0 0 0 1 205 213,3,20514,3798562,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,1,3,11,0 0 0 0 0 0 0 0 0 0 0 11 11 11,3,16,10
Case 2263,20514,0 0 0 0 0 0 0 0 0 0 1 205 213 20514,4,3798562,3798562,1,0 0 0 0 0 0 0 0 0 0 1 1 1 1,4,3,3,16,0 0 0 0 0 0 0 0 0 0 11 11 11 16,4,10,10
Case 2264,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,168441,2682608,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3,4,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,7,10
Case 2264,168441,0 0 0 0 0 0 0 0 0 0 0 0 1 168441,2,168549,2682608,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,3,4,7,0 0 0 0 0 0 0 0 0 0 0 0 9 7,2,7,10
Case 2264,168549,0 0 0 0 0 0 0 0 0 0 0 1 168441 168549,3,2682608,2682608,3,0 0 0 0 0 0 0 0 0 0 0 1 3 3,3,4,4,7,0 0 0 0 0 0 0 0 0 0 0 9 7 7,3,10,10
Case 2265,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3893,2933888,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,1,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,13,11
Case 2265,3893,0 0 0 0 0 0 0 0 0 0 0 0 1 3893,2,3894,2933888,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,1,13,0 0 0 0 0 0 0 0 0 0 0 0 12 13,2,13,11
Case 2265,3894,0 0 0 0 0 0 0 0 0 0 0 1 3893 3894,3,790132,2933888,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,1,13,0 0 0 0 0 0 0 0 0 0 0 12 13 13,3,15,11
Case 2265,790132,0 0 0 0 0 0 0 0 0 0 1 3893 3894 790132,4,1637868,2933888,4,0 0 0 0 0 0 0 0 0 0 2 2 2 4,4,0,1,15,0 0 0 0 0 0 0 0 0 0 12 13 13 15,4,11,11
Case 2265,1637868,0 0 0 0 0 0 0 0 0 1 3893 3894 790132 1637868,5,2933888,2933888,0,0 0 0 0 0 0 0 0 0 2 2 2 4 0,5,1,1,11,0 0 0 0 0 0 0 0 0 12 13 13 15 11,5,11,11
Case 2266,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,15739,2851485,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,14,10
Case 2266,15739,0 0 0 0 0 0 0 0 0 0 0 0 1 15739,2,15743,2851485,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,1,14,0 0 0 0 0 0 0 0 0 0 0 0 10 14,2,14,10
Case 2266,15743,0 0 0 0 0 0 0 0 0 0 0 1 15739 15743,3,2851485,2851485,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,1,1,14,0 0 0 0 0 0 0 0 0 0 0 10 14 14,3,10,10
Case 2267,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,790228,3802675,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,17,13
Case 2267,790228,0 0 0 0 0 0 0 0 0 0 0 0 1 790228,2,1372496,3802675,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,2,2,2,17,0 0 0 0 0 0 0 0 0 0 0 0 13 17,2,10,13
Case 2267,1372496,0 0 0 0 0 0 0 0 0 0 0 1 790228 1372496,3,2506660,3802675,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,3,1,2,10,0 0 0 0 0 0 0 0 0 0 0 13 17 10,3,13,13
Case 2267,2506660,0 0 0 0 0 0 0 0 0 0 1 790228 1372496 2506660,4,3802675,3802675,1,0 0 0 0 0 0 0 0 0 0 0 2 2 1,4,2,2,13,0 0 0 0 0 0 0 0 0 0 13 17 10 13,4,13,13
Case 2268,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,245974,2826467,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,0,2,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,11,8
Case 2268,245974,0 0 0 0 0 0 0 0 0 0 0 0 1 245974,2,1530457,2826467,0,0 0 0 0 0 0 0 0 0 0 0 0 4 0,2,1,2,11,0 0 0 0 0 0 0 0 0 0 0 0 15 11,2,8,8
Case 2268,1530457,0 0 0 0 0 0 0 0 0 0 0 1 245974 1530457,3,2826467,2826467,1,0 0 0 0 0 0 0 0 0 0 0 4 0 1,3,2,2,8,0 0 0 0 0 0 0 0 0 0 0 15 11 8,3,8,8
Case 2269,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,140,2924615,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,3,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,13,10
Case 2269,140,0 0 0 0 0 0 0 0 0 0 0 0 1 140,2,503802,2924615,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,3,3,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,9,10
Case 2269,503802,0 0 0 0 0 0 0 0 0 0 0 1 140 503802,3,506462,2924615,3,0 0 0 0 0 0 0 0 0 0 0 4 4 3,3,3,3,9,0 0 0 0 0 0 0 0 0 0 0 13 13 9,3,10,10
Case 2269,506462,0 0 0 0 0 0 0 0 0 0 1 140 503802 506462,4,1628599,2924615,3,0 0 0 0 0 0 0 0 0 0 4 4 3 3,4,2,3,10,0 0 0 0 0 0 0 0 0 0 13 13 9 10,4,10,10
