case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 3074,3,3 0 0 0 0 0 0,1,1,1
Case 2954,2,2 0 0 0 0 0 0,1,1,1
Case 2954,2,2 2 0 0 0 0 0,2,1,1
Case 3325,2,2 0 0 0 0 0 0,1,1,3
Case 3325,2,2 2 0 0 0 0 0,2,1,3
Case 3325,2,2 2 2 0 0 0 0,3,1,3
Case 3325,2,2 2 2 2 0 0 0,4,3,3
Case 3561,3,3 0 0 0 0 0 0,1,6,7
Case 3563,4,4 0 0 0 0 0 0,1,3,3
Case 3565,11,11 0 0 0 0 0 0,1,1,1
Case 3567,17,17 0 0 0 0 0 0,1,15,15
Case 357,3,3 0 0 0 0 0 0,1,10,10
Case 357,8,3 8 0 0 0 0 0,2,10,10
Case 3571,2,2 0 0 0 0 0 0,1,1,1
Case 3571,2,2 2 0 0 0 0 0,2,1,1
Case 3560,9,9 0 0 0 0 0 0,1,2,7
Case 3560,9,9 9 0 0 0 0 0,2,6,7
Case 3573,4,4 0 0 0 0 0 0,1,3,3
Case 356,12,12 0 0 0 0 0 0,1,6,6
Case 356,3,12 3 0 0 0 0 0,2,7,6
Case 3550,2,2 0 0 0 0 0 0,1,1,1
Case 3550,2,2 2 0 0 0 0 0,2,1,1
Case 3553,19,19 0 0 0 0 0 0,1,1,1
Case 3553,2,19 2 0 0 0 0 0,2,1,1
Case 3554,18,18 0 0 0 0 0 0,1,10,10
Case 3554,8,18 8 0 0 0 0 0,2,10,10
Case 3555,3,3 0 0 0 0 0 0,1,6,7
Case 3556,3,3 0 0 0 0 0 0,1,2,2
Case 3556,9,3 9 0 0 0 0 0,2,2,2
Case 3558,3,3 0 0 0 0 0 0,1,6,7
Case 3559,3,3 0 0 0 0 0 0,1,1,1
Case 3574,9,9 0 0 0 0 0 0,1,2,2
Case 3574,9,9 9 0 0 0 0 0,2,2,2
Case 3583,3,3 0 0 0 0 0 0,1,6,7
Case 3584,2,2 0 0 0 0 0 0,1,1,1
Case 3585,3,3 0 0 0 0 0 0,1,10,10
Case 3586,18,18 0 0 0 0 0 0,1,14,14
Case 3586,11,18 11 0 0 0 0 0,2,14,14
Case 3588,3,3 0 0 0 0 0 0,1,13,12
Case 3588,15,3 15 0 0 0 0 0,2,13,12
Case 3591,3,3 0 0 0 0 0 0,1,6,6
Case 3591,3,3 3 0 0 0 0 0,2,7,6
Case 3592,3,3 0 0 0 0 0 0,1,6,7
Case 3582,2,2 0 0 0 0 0 0,1,6,1
Case 3582,3,2 3 0 0 0 0 0,2,1,1
Case 3575,6,6 0 0 0 0 0 0,1,5,5
Case 3576,3,3 0 0 0 0 0 0,1,2,2
Case 3576,9,3 9 0 0 0 0 0,2,2,2
Case 3577,6,6 0 0 0 0 0 0,1,1,1
Case 3577,2,6 2 0 0 0 0 0,2,1,1
Case 3578,6,6 0 0 0 0 0 0,1,5,5
Case 3579,6,6 0 0 0 0 0 0,1,5,1
Case 3579,6,6 6 0 0 0 0 0,2,1,1
Case 3579,2,6 6 2 0 0 0 0,3,1,1
Case 358,9,9 0 0 0 0 0 0,1,1,1
Case 3581,2,2 0 0 0 0 0 0,1,1,1
Case 3581,2,2 2 0 0 0 0 0,2,1,1
Case 355,6,6 0 0 0 0 0 0,1,5,5
Case 3518,2,2 0 0 0 0 0 0,1,2,2
Case 3519,3,3 0 0 0 0 0 0,1,6,7
Case 352,3,3 0 0 0 0 0 0,1,6,7
Case 352,3,3 3 0 0 0 0 0,2,6,7
Case 3520,3,3 0 0 0 0 0 0,1,6,7
Case 3520,3,3 3 0 0 0 0 0,2,6,7
Case 3521,4,4 0 0 0 0 0 0,1,11,11
Case 3521,12,4 12 0 0 0 0 0,2,11,11
Case 3522,2,2 0 0 0 0 0 0,1,1,1
Case 3522,2,2 2 0 0 0 0 0,2,1,1
Case 3524,6,6 0 0 0 0 0 0,1,5,1
Case 3524,6,6 6 0 0 0 0 0,2,1,1
Case 3526,6,6 0 0 0 0 0 0,1,5,5
Case 3516,3,3 0 0 0 0 0 0,1,6,7
Case 3515,2,2 0 0 0 0 0 0,1,6,7
Case 3503,3,3 0 0 0 0 0 0,1,7,6
Case 3506,6,6 0 0 0 0 0 0,1,2,2
Case 3508,11,11 0 0 0 0 0 0,1,14,14
Case 3509,6,6 0 0 0 0 0 0,1,5,5
Case 3510,2,2 0 0 0 0 0 0,1,1,1
Case 3510,2,2 2 0 0 0 0 0,2,1,1
Case 3511,7,7 0 0 0 0 0 0,1,7,6
Case 3528,2,2 0 0 0 0 0 0,1,1,1
Case 3528,2,2 2 0 0 0 0 0,2,1,1
Case 3541,13,13 0 0 0 0 0 0,1,12,13
Case 3541,13,13 13 0 0 0 0 0,2,12,13
Case 3541,13,13 13 13 0 0 0 0,3,12,13
Case 3542,4,4 0 0 0 0 0 0,1,3,3
Case 3543,2,2 0 0 0 0 0 0,1,1,1
Case 3547,3,3 0 0 0 0 0 0,1,3,3
Case 3547,4,3 4 0 0 0 0 0,2,3,3
Case 3548,9,9 0 0 0 0 0 0,1,2,2
Case 3548,9,9 9 0 0 0 0 0,2,2,2
Case 3549,9,9 0 0 0 0 0 0,1,2,2
Case 3549,9,9 9 0 0 0 0 0,2,2,2
Case 3549,9,9 9 9 0 0 0 0,3,2,2
Case 3549,9,9 9 9 9 0 0 0,4,2,2
Case 3540,16,16 0 0 0 0 0 0,1,7,6
Case 354,9,9 0 0 0 0 0 0,1,2,2
Case 354,9,9 9 0 0 0 0 0,2,2,2
Case 354,9,9 9 9 0 0 0 0,3,2,2
Case 3531,3,3 0 0 0 0 0 0,1,1,1
Case 3533,6,6 0 0 0 0 0 0,1,5,5
Case 3534,6,6 0 0 0 0 0 0,1,5,5
Case 3536,3,3 0 0 0 0 0 0,1,6,7
Case 3536,3,3 3 0 0 0 0 0,2,6,7
Case 3596,18,18 0 0 0 0 0 0,1,19,19
Case 3596,18,18 18 0 0 0 0 0,2,19,19
Case 3654,4,4 0 0 0 0 0 0,1,3,3
Case 3655,6,6 0 0 0 0 0 0,1,5,5
Case 3657,7,7 0 0 0 0 0 0,1,18,18
Case 366,3,3 0 0 0 0 0 0,1,6,7
Case 3660,7,7 0 0 0 0 0 0,1,7,6
Case 3661,3,3 0 0 0 0 0 0,1,6,7
Case 3665,9,9 0 0 0 0 0 0,1,10,10
Case 3666,3,3 0 0 0 0 0 0,1,1,7
Case 3666,2,3 2 0 0 0 0 0,2,6,7
Case 3652,8,8 0 0 0 0 0 0,1,10,10
Case 3652,8,8 8 0 0 0 0 0,2,10,10
Case 3646,3,3 0 0 0 0 0 0,1,10,7
Case 3646,8,3 8 0 0 0 0 0,2,6,7
Case 3647,7,7 0 0 0 0 0 0,1,3,3
Case 3648,6,6 0 0 0 0 0 0,1,5,2
Case 3648,6,6 6 0 0 0 0 0,2,2,2
Case 3649,6,6 0 0 0 0 0 0,1,5,2
Case 3649,6,6 6 0 0 0 0 0,2,2,2
Case 365,2,2 0 0 0 0 0 0,1,1,1
Case 365,2,2 2 0 0 0 0 0,2,1,1
Case 365,2,2 2 2 0 0 0 0,3,1,1
Case 365,2,2 2 2 2 0 0 0,4,1,1
Case 3651,3,3 0 0 0 0 0 0,1,2,11
Case 3651,9,3 9 0 0 0 0 0,2,11,11
Case 3667,3,3 0 0 0 0 0 0,1,10,10
Case 3668,3,3 0 0 0 0 0 0,1,8,8
Case 3668,10,3 10 0 0 0 0 0,2,8,8
Case 368,2,2 0 0 0 0 0 0,1,7,5
Case 368,7,2 7 0 0 0 0 0,2,7,5
Case 368,7,2 7 7 0 0 0 0,3,5,5
Case 368,6,2 7 7 6 0 0 0,4,5,5
Case 3681,6,6 0 0 0 0 0 0,1,5,5
Case 3682,6,6 0 0 0 0 0 0,1,5,5
Case 3682,6,6 6 0 0 0 0 0,2,5,5
Case 3683,4,4 0 0 0 0 0 0,1,3,1
Case 3683,4,4 4 0 0 0 0 0,2,1,1
Case 3684,2,2 0 0 0 0 0 0,1,1,1
Case 3684,2,2 2 0 0 0 0 0,2,1,1
Case 3685,6,6 0 0 0 0 0 0,1,5,5
Case 3686,2,2 0 0 0 0 0 0,1,1,1
Case 3686,2,2 2 0 0 0 0 0,2,1,1
Case 3687,6,6 0 0 0 0 0 0,1,5,5
Case 3687,6,6 6 0 0 0 0 0,2,5,5
Case 3679,3,3 0 0 0 0 0 0,1,6,7
Case 3669,17,17 0 0 0 0 0 0,1,15,15
Case 3669,17,17 17 0 0 0 0 0,2,15,15
Case 3669,17,17 17 17 0 0 0 0,3,15,15
Case 3671,3,3 0 0 0 0 0 0,1,10,10
Case 3671,8,3 8 0 0 0 0 0,2,10,10
Case 3672,9,9 0 0 0 0 0 0,1,2,2
Case 3672,9,9 9 0 0 0 0 0,2,2,2
Case 3675,3,3 0 0 0 0 0 0,1,2,2
Case 3677,3,3 0 0 0 0 0 0,1,6,7
Case 3642,9,9 0 0 0 0 0 0,1,6,7
Case 3610,6,6 0 0 0 0 0 0,1,13,5
Case 3610,15,6 15 0 0 0 0 0,2,13,5
Case 3610,15,6 15 15 0 0 0 0,3,5,5
Case 3612,7,7 0 0 0 0 0 0,1,7,6
Case 3613,11,11 0 0 0 0 0 0,1,1,1
Case 3615,13,13 0 0 0 0 0 0,1,12,13
Case 3615,13,13 13 0 0 0 0 0,2,12,13
Case 3615,13,13 13 13 0 0 0 0,3,12,13
Case 3617,7,7 0 0 0 0 0 0,1,7,6
Case 3618,3,3 0 0 0 0 0 0,1,6,7
Case 3620,3,3 0 0 0 0 0 0,1,10,10
Case 3609,15,15 0 0 0 0 0 0,1,2,12
Case 3609,9,15 9 0 0 0 0 0,2,13,12
Case 3598,6,6 0 0 0 0 0 0,1,5,5
Case 3604,2,2 0 0 0 0 0 0,1,1,1
Case 3604,2,2 2 0 0 0 0 0,2,1,1
Case 3604,2,2 2 2 0 0 0 0,3,1,1
Case 3605,7,7 0 0 0 0 0 0,1,1,1
Case 3621,13,13 0 0 0 0 0 0,1,12,13
Case 3621,13,13 13 0 0 0 0 0,2,12,13
Case 3621,13,13 13 13 0 0 0 0,3,12,13
Case 3633,8,8 0 0 0 0 0 0,1,10,7
Case 3633,8,8 8 0 0 0 0 0,2,6,7
Case 3634,3,3 0 0 0 0 0 0,1,6,7
Case 3635,3,3 0 0 0 0 0 0,1,6,7
Case 3636,18,18 0 0 0 0 0 0,1,1,1
Case 3636,2,18 2 0 0 0 0 0,2,1,1
Case 3638,4,4 0 0 0 0 0 0,1,3,3
Case 3638,4,4 4 0 0 0 0 0,2,3,3
Case 3639,8,8 0 0 0 0 0 0,1,10,10
Case 3639,8,8 8 0 0 0 0 0,2,10,10
Case 3640,4,4 0 0 0 0 0 0,1,3,3
Case 3640,4,4 4 0 0 0 0 0,2,3,3
Case 3622,4,4 0 0 0 0 0 0,1,3,3
Case 3624,9,9 0 0 0 0 0 0,1,2,10
Case 3624,9,9 9 0 0 0 0 0,2,10,10
Case 3624,8,9 9 8 0 0 0 0,3,10,10
Case 3625,2,2 0 0 0 0 0 0,1,1,1
Case 3626,3,3 0 0 0 0 0 0,1,3,3
Case 3627,2,2 0 0 0 0 0 0,1,1,1
Case 3627,2,2 2 0 0 0 0 0,2,1,1
Case 3628,3,3 0 0 0 0 0 0,1,1,1
Case 3628,2,3 2 0 0 0 0 0,2,1,1
Case 3629,3,3 0 0 0 0 0 0,1,7,6
Case 3501,7,7 0 0 0 0 0 0,1,6,7
Case 3501,3,7 3 0 0 0 0 0,2,6,7
Case 3384,6,6 0 0 0 0 0 0,1,1,1
Case 3384,2,6 2 0 0 0 0 0,2,1,1
Case 3387,3,3 0 0 0 0 0 0,1,1,1
Case 3387,2,3 2 0 0 0 0 0,2,1,1
Case 3388,6,6 0 0 0 0 0 0,1,5,5
Case 3389,13,13 0 0 0 0 0 0,1,12,13
Case 3389,13,13 13 0 0 0 0 0,2,12,13
Case 3391,3,3 0 0 0 0 0 0,1,6,7
Case 3392,6,6 0 0 0 0 0 0,1,5,5
Case 3392,6,6 6 0 0 0 0 0,2,5,5
Case 3393,4,4 0 0 0 0 0 0,1,3,3
Case 3393,4,4 4 0 0 0 0 0,2,3,3
Case 3380,3,3 0 0 0 0 0 0,1,6,7
Case 3380,3,3 3 0 0 0 0 0,2,6,7
Case 3371,4,4 0 0 0 0 0 0,1,6,7
Case 3372,2,2 0 0 0 0 0 0,1,1,1
Case 3372,2,2 2 0 0 0 0 0,2,1,1
Case 3374,3,3 0 0 0 0 0 0,1,6,7
Case 3374,3,3 3 0 0 0 0 0,2,6,7
Case 3375,3,3 0 0 0 0 0 0,1,6,7
Case 3375,3,3 3 0 0 0 0 0,2,6,7
Case 3377,3,3 0 0 0 0 0 0,1,6,7
Case 3377,3,3 3 0 0 0 0 0,2,6,7
Case 338,7,7 0 0 0 0 0 0,1,7,6
Case 338,7,7 7 0 0 0 0 0,2,7,6
Case 3394,9,9 0 0 0 0 0 0,1,12,13
Case 3394,13,9 13 0 0 0 0 0,2,12,13
Case 3404,3,3 0 0 0 0 0 0,1,6,7
Case 3404,3,3 3 0 0 0 0 0,2,6,7
Case 3405,3,3 0 0 0 0 0 0,1,6,7
Case 3406,4,4 0 0 0 0 0 0,1,2,2
Case 3406,9,4 9 0 0 0 0 0,2,2,2
Case 3407,3,3 0 0 0 0 0 0,1,6,7
Case 3407,3,3 3 0 0 0 0 0,2,6,7
Case 3409,2,2 0 0 0 0 0 0,1,1,1
Case 3409,2,2 2 0 0 0 0 0,2,1,1
Case 3410,3,3 0 0 0 0 0 0,1,6,7
Case 3411,9,9 0 0 0 0 0 0,1,1,1
Case 3412,2,2 0 0 0 0 0 0,1,1,1
Case 3412,2,2 2 0 0 0 0 0,2,1,1
Case 3402,9,9 0 0 0 0 0 0,1,5,5
Case 3395,3,3 0 0 0 0 0 0,1,7,6
Case 3396,6,6 0 0 0 0 0 0,1,5,1
Case 3396,6,6 6 0 0 0 0 0,2,1,1
Case 3397,3,3 0 0 0 0 0 0,1,1,1
Case 3397,2,3 2 0 0 0 0 0,2,1,1
Case 3399,3,3 0 0 0 0 0 0,1,6,7
Case 3399,3,3 3 0 0 0 0 0,2,6,7
Case 340,3,3 0 0 0 0 0 0,1,7,6
Case 3400,6,6 0 0 0 0 0 0,1,5,5
Case 3401,4,4 0 0 0 0 0 0,1,6,7
Case 3413,3,3 0 0 0 0 0 0,1,3,3
Case 3370,9,9 0 0 0 0 0 0,1,2,2
Case 3370,9,9 9 0 0 0 0 0,2,2,2
Case 3370,9,9 9 9 0 0 0 0,3,2,2
Case 3336,4,4 0 0 0 0 0 0,1,3,3
Case 3337,6,6 0 0 0 0 0 0,1,5,5
Case 3339,3,3 0 0 0 0 0 0,1,6,7
Case 3339,3,3 3 0 0 0 0 0,2,6,7
Case 334,6,6 0 0 0 0 0 0,1,5,5
Case 3340,12,12 0 0 0 0 0 0,1,4,4
Case 3340,5,12 5 0 0 0 0 0,2,4,4
Case 3345,6,6 0 0 0 0 0 0,1,1,1
Case 3345,2,6 2 0 0 0 0 0,2,1,1
Case 3346,6,6 0 0 0 0 0 0,1,5,1
Case 3346,6,6 6 0 0 0 0 0,2,1,1
Case 3335,9,9 0 0 0 0 0 0,1,6,2
Case 3335,3,9 3 0 0 0 0 0,2,2,2
Case 3326,2,2 0 0 0 0 0 0,1,1,1
Case 3326,2,2 2 0 0 0 0 0,2,1,1
Case 3326,2,2 2 2 0 0 0 0,3,1,1
Case 3327,9,9 0 0 0 0 0 0,1,2,2
Case 3327,9,9 9 0 0 0 0 0,2,2,2
Case 3328,3,3 0 0 0 0 0 0,1,12,13
Case 3328,13,3 13 0 0 0 0 0,2,12,13
Case 3334,11,11 0 0 0 0 0 0,1,13,12
Case 3347,3,3 0 0 0 0 0 0,1,2,2
Case 3347,9,3 9 0 0 0 0 0,2,2,2
Case 336,3,3 0 0 0 0 0 0,1,6,7
Case 3363,2,2 0 0 0 0 0 0,1,1,1
Case 3363,2,2 2 0 0 0 0 0,2,1,1
Case 3364,4,4 0 0 0 0 0 0,1,10,10
Case 3364,8,4 8 0 0 0 0 0,2,10,10
Case 3364,8,4 8 8 0 0 0 0,3,10,10
Case 3367,3,3 0 0 0 0 0 0,1,6,2
Case 3367,3,3 3 0 0 0 0 0,2,2,2
Case 3367,9,3 3 9 0 0 0 0,3,2,2
Case 3359,12,12 0 0 0 0 0 0,1,1,1
Case 3359,2,12 2 0 0 0 0 0,2,1,1
Case 3348,3,3 0 0 0 0 0 0,1,6,7
Case 335,18,18 0 0 0 0 0 0,1,19,19
Case 335,18,18 18 0 0 0 0 0,2,19,19
Case 3350,2,2 0 0 0 0 0 0,1,4,4
Case 3350,5,2 5 0 0 0 0 0,2,4,4
Case 3353,4,4 0 0 0 0 0 0,1,6,7
Case 3354,8,8 0 0 0 0 0 0,1,10,10
Case 3355,6,6 0 0 0 0 0 0,1,13,12
Case 3356,2,2 0 0 0 0 0 0,1,1,1
Case 3356,2,2 2 0 0 0 0 0,2,1,1
Case 3414,6,6 0 0 0 0 0 0,1,5,5
Case 3414,6,6 6 0 0 0 0 0,2,5,5
Case 3473,7,7 0 0 0 0 0 0,1,7,6
Case 3473,7,7 7 0 0 0 0 0,2,7,6
Case 3474,3,3 0 0 0 0 0 0,1,6,6
Case 3474,3,3 3 0 0 0 0 0,2,7,6
Case 3477,3,3 0 0 0 0 0 0,1,6,7
Case 3477,3,3 3 0 0 0 0 0,2,6,7
Case 3478,3,3 0 0 0 0 0 0,1,6,7
Case 3478,3,3 3 0 0 0 0 0,2,6,7
Case 3479,6,6 0 0 0 0 0 0,1,1,1
Case 348,3,3 0 0 0 0 0 0,1,1,1
Case 3480,9,9 0 0 0 0 0 0,1,2,2
Case 3481,6,6 0 0 0 0 0 0,1,5,5
Case 3481,6,6 6 0 0 0 0 0,2,5,5
Case 3481,6,6 6 6 0 0 0 0,3,5,5
Case 3461,3,3 0 0 0 0 0 0,1,6,7
Case 3461,3,3 3 0 0 0 0 0,2,6,7
Case 3462,11,11 0 0 0 0 0 0,1,14,14
Case 3462,11,11 11 0 0 0 0 0,2,14,14
Case 3463,9,9 0 0 0 0 0 0,1,14,14
Case 3463,11,9 11 0 0 0 0 0,2,14,14
Case 3464,3,3 0 0 0 0 0 0,1,6,7
Case 3466,7,7 0 0 0 0 0 0,1,2,2
Case 3466,9,7 9 0 0 0 0 0,2,2,2
Case 3468,4,4 0 0 0 0 0 0,1,3,4
Case 3468,4,4 4 0 0 0 0 0,2,10,4
Case 3468,8,4 4 8 0 0 0 0,3,4,4
Case 3469,3,3 0 0 0 0 0 0,1,6,7
Case 3482,2,2 0 0 0 0 0 0,1,1,1
Case 3492,6,6 0 0 0 0 0 0,1,5,5
Case 3492,6,6 6 0 0 0 0 0,2,5,5
Case 3493,2,2 0 0 0 0 0 0,1,1,1
Case 3493,2,2 2 0 0 0 0 0,2,1,1
Case 3495,3,3 0 0 0 0 0 0,1,6,7
Case 3496,3,3 0 0 0 0 0 0,1,4,4
Case 3499,6,6 0 0 0 0 0 0,1,5,5
Case 35,3,3 0 0 0 0 0 0,1,6,7
Case 3500,6,6 0 0 0 0 0 0,1,5,1
Case 3500,6,6 6 0 0 0 0 0,2,1,1
Case 3491,3,3 0 0 0 0 0 0,1,6,7
Case 3490,9,9 0 0 0 0 0 0,1,2,2
Case 3490,9,9 9 0 0 0 0 0,2,2,2
Case 3483,4,4 0 0 0 0 0 0,1,3,3
Case 3483,4,4 4 0 0 0 0 0,2,3,3
Case 3484,9,9 0 0 0 0 0 0,1,2,2
Case 3485,3,3 0 0 0 0 0 0,1,3,3
Case 3485,4,3 4 0 0 0 0 0,2,3,3
Case 3485,4,3 4 4 0 0 0 0,3,3,3
Case 3487,3,3 0 0 0 0 0 0,1,6,7
Case 3488,2,2 0 0 0 0 0 0,1,1,1
Case 3488,2,2 2 0 0 0 0 0,2,1,1
Case 3489,6,6 0 0 0 0 0 0,1,5,5
Case 3489,6,6 6 0 0 0 0 0,2,5,5
Case 3489,6,6 6 6 0 0 0 0,3,5,5
Case 3489,6,6 6 6 6 0 0 0,4,5,5
Case 3427,8,8 0 0 0 0 0 0,1,8,7
Case 3427,10,8 10 0 0 0 0 0,2,6,7
Case 3429,2,2 0 0 0 0 0 0,1,1,1
Case 3430,3,3 0 0 0 0 0 0,1,7,6
Case 3431,3,3 0 0 0 0 0 0,1,6,10
Case 3431,3,3 3 0 0 0 0 0,2,6,10
Case 3431,3,3 3 3 0 0 0 0,3,10,10
Case 3434,9,9 0 0 0 0 0 0,1,2,13
Case 3434,9,9 9 0 0 0 0 0,2,12,13
Case 3435,3,3 0 0 0 0 0 0,1,6,7
Case 3436,17,17 0 0 0 0 0 0,1,2,2
Case 3437,4,4 0 0 0 0 0 0,1,3,3
Case 3415,5,5 0 0 0 0 0 0,1,4,4
Case 3415,5,5 5 0 0 0 0 0,2,4,4
Case 3415,5,5 5 5 0 0 0 0,3,4,4
Case 3415,5,5 5 5 5 0 0 0,4,4,4
Case 3417,3,3 0 0 0 0 0 0,1,6,7
Case 3417,3,3 3 0 0 0 0 0,2,6,7
Case 3418,3,3 0 0 0 0 0 0,1,6,7
Case 3422,4,4 0 0 0 0 0 0,1,3,3
Case 3423,7,7 0 0 0 0 0 0,1,12,13
Case 3423,13,7 13 0 0 0 0 0,2,12,13
Case 3438,3,3 0 0 0 0 0 0,1,7,6
Case 3451,6,6 0 0 0 0 0 0,1,7,5
Case 3451,7,6 7 0 0 0 0 0,2,7,5
Case 3451,7,6 7 7 0 0 0 0,3,5,5
Case 3453,6,6 0 0 0 0 0 0,1,5,5
Case 3453,6,6 6 0 0 0 0 0,2,5,5
Case 3454,9,9 0 0 0 0 0 0,1,1,1
Case 3455,7,7 0 0 0 0 0 0,1,7,6
Case 3455,7,7 7 0 0 0 0 0,2,7,6
Case 3456,9,9 0 0 0 0 0 0,1,2,2
Case 3456,9,9 9 0 0 0 0 0,2,2,2
Case 3457,2,2 0 0 0 0 0 0,1,1,1
Case 3458,4,4 0 0 0 0 0 0,1,3,3
Case 3459,16,16 0 0 0 0 0 0,1,4,4
Case 3450,2,2 0 0 0 0 0 0,1,1,1
Case 3450,2,2 2 0 0 0 0 0,2,1,1
Case 3439,3,3 0 0 0 0 0 0,1,6,1
Case 3439,3,3 3 0 0 0 0 0,2,1,1
Case 344,3,3 0 0 0 0 0 0,1,6,6
Case 344,3,3 3 0 0 0 0 0,2,7,6
Case 3445,6,6 0 0 0 0 0 0,1,1,5
Case 3445,2,6 2 0 0 0 0 0,2,5,5
Case 3446,4,4 0 0 0 0 0 0,1,3,3
Case 3447,4,4 0 0 0 0 0 0,1,10,10
Case 3449,3,3 0 0 0 0 0 0,1,6,7
Case 2953,11,11 0 0 0 0 0 0,1,14,14
Case 2475,2,2 0 0 0 0 0 0,1,1,1
Case 2475,2,2 2 0 0 0 0 0,2,1,1
Case 2478,4,4 0 0 0 0 0 0,1,3,1
Case 2478,4,4 4 0 0 0 0 0,2,1,1
Case 2479,9,9 0 0 0 0 0 0,1,13,12
Case 248,4,4 0 0 0 0 0 0,1,10,10
Case 248,8,4 8 0 0 0 0 0,2,10,10
Case 2482,3,3 0 0 0 0 0 0,1,6,7
Case 2482,3,3 3 0 0 0 0 0,2,6,7
Case 2484,3,3 0 0 0 0 0 0,1,6,7
Case 2473,2,2 0 0 0 0 0 0,1,2,2
Case 2472,9,9 0 0 0 0 0 0,1,3,2
Case 2472,4,9 4 0 0 0 0 0,2,2,2
Case 2464,11,11 0 0 0 0 0 0,1,14,14
Case 2464,11,11 11 0 0 0 0 0,2,14,14
Case 2464,11,11 11 11 0 0 0 0,3,14,14
Case 2467,2,2 0 0 0 0 0 0,1,4,4
Case 2467,5,2 5 0 0 0 0 0,2,4,4
Case 2468,6,6 0 0 0 0 0 0,1,5,2
Case 2468,6,6 6 0 0 0 0 0,2,2,2
Case 2469,3,3 0 0 0 0 0 0,1,7,6
Case 247,4,4 0 0 0 0 0 0,1,3,3
Case 247,4,4 4 0 0 0 0 0,2,3,3
Case 2470,6,6 0 0 0 0 0 0,1,5,2
Case 2470,6,6 6 0 0 0 0 0,2,2,2
Case 2471,6,6 0 0 0 0 0 0,1,5,1
Case 2471,6,6 6 0 0 0 0 0,2,1,1
Case 2486,9,9 0 0 0 0 0 0,1,2,2
Case 2486,9,9 9 0 0 0 0 0,2,2,2
Case 2486,9,9 9 9 0 0 0 0,3,2,2
Case 25,7,7 0 0 0 0 0 0,1,1,1
Case 25,2,7 2 0 0 0 0 0,2,1,1
Case 250,7,7 0 0 0 0 0 0,1,7,6
Case 2500,12,12 0 0 0 0 0 0,1,12,13
Case 2501,18,18 0 0 0 0 0 0,1,1,1
Case 2501,2,18 2 0 0 0 0 0,2,1,1
Case 2503,7,7 0 0 0 0 0 0,1,7,6
Case 2503,7,7 7 0 0 0 0 0,2,7,6
Case 2505,6,6 0 0 0 0 0 0,1,1,1
Case 2506,6,6 0 0 0 0 0 0,1,5,5
Case 2497,8,8 0 0 0 0 0 0,1,10,6
Case 2497,8,8 8 0 0 0 0 0,2,7,6
Case 2488,6,6 0 0 0 0 0 0,1,5,2
Case 2488,6,6 6 0 0 0 0 0,2,2,2
Case 249,6,6 0 0 0 0 0 0,1,5,5
Case 2490,3,3 0 0 0 0 0 0,1,6,7
Case 2491,3,3 0 0 0 0 0 0,1,6,7
Case 2493,3,3 0 0 0 0 0 0,1,7,6
Case 2494,3,3 0 0 0 0 0 0,1,6,7
Case 2494,3,3 3 0 0 0 0 0,2,6,7
Case 2495,6,6 0 0 0 0 0 0,1,5,5
Case 2463,14,14 0 0 0 0 0 0,1,1,1
Case 2429,9,9 0 0 0 0 0 0,1,2,2
Case 243,7,7 0 0 0 0 0 0,1,7,6
Case 243,7,7 7 0 0 0 0 0,2,7,6
Case 2431,4,4 0 0 0 0 0 0,1,3,3
Case 2433,3,3 0 0 0 0 0 0,1,6,7
Case 2434,3,3 0 0 0 0 0 0,1,3,3
Case 2435,6,6 0 0 0 0 0 0,1,2,2
Case 2435,9,6 9 0 0 0 0 0,2,2,2
Case 2436,11,11 0 0 0 0 0 0,1,6,7
Case 2437,6,6 0 0 0 0 0 0,1,16,16
Case 2437,16,6 16 0 0 0 0 0,2,16,16
Case 2438,2,2 0 0 0 0 0 0,1,1,1
Case 2428,5,5 0 0 0 0 0 0,1,2,4
Case 2428,9,5 9 0 0 0 0 0,2,4,4
Case 2418,8,8 0 0 0 0 0 0,1,10,10
Case 2418,8,8 8 0 0 0 0 0,2,10,10
Case 2418,8,8 8 8 0 0 0 0,3,10,10
Case 2419,3,3 0 0 0 0 0 0,1,6,7
Case 2421,3,3 0 0 0 0 0 0,1,6,7
Case 2421,3,3 3 0 0 0 0 0,2,6,7
Case 2422,2,2 0 0 0 0 0 0,1,1,1
Case 2422,2,2 2 0 0 0 0 0,2,1,1
Case 2424,6,6 0 0 0 0 0 0,1,5,5
Case 2424,6,6 6 0 0 0 0 0,2,5,5
Case 2425,6,6 0 0 0 0 0 0,1,5,5
Case 244,11,11 0 0 0 0 0 0,1,14,14
Case 244,11,11 11 0 0 0 0 0,2,14,14
Case 2452,2,2 0 0 0 0 0 0,1,1,1
Case 2455,4,4 0 0 0 0 0 0,1,3,3
Case 2456,3,3 0 0 0 0 0 0,1,7,6
Case 2456,7,3 7 0 0 0 0 0,2,7,6
Case 2460,2,2 0 0 0 0 0 0,1,1,1
Case 2460,2,2 2 0 0 0 0 0,2,1,1
Case 2461,3,3 0 0 0 0 0 0,1,9,9
Case 2461,14,3 14 0 0 0 0 0,2,9,9
Case 2462,3,3 0 0 0 0 0 0,1,6,7
Case 2451,9,9 0 0 0 0 0 0,1,2,2
Case 2451,9,9 9 0 0 0 0 0,2,2,2
Case 2451,9,9 9 9 0 0 0 0,3,2,2
